time,weight
0.054304,0.9869124412536623
0.065703,0.9947869300842287
0.077102,1.0890900611877443
0.088501,1.223690700531006
0.099901,1.4141923904418947
0.1113,1.6317700862884523
0.122703,1.8077861785888674
0.134106,1.965136241912842
0.145508,2.1158751964569094
0.15691,2.2976760387420656
0.168313,2.487740468978882
0.179718,2.675082635879517
0.191122,2.8762301921844484
0.202525,3.0598780632019045
0.213928,3.2334150791168215
0.236735,3.5907945156097414
0.248138,3.7654497146606447
0.259542,3.9384033203125
0.270944,4.074656677246094
0.282347,4.177320671081543
0.29375,4.270991516113281
0.305151,4.361794662475586
0.316552,4.445889663696289
0.327952,4.529498767852783
0.339351,4.615392398834229
0.350752,4.716889572143555
0.362152,4.821011734008789
0.373553,4.891107273101807
0.384954,4.938356113433838
0.396355,4.969806385040283
0.419155,5.067998600006104
0.430557,5.120205116271973
0.441959,5.115781974792481
0.453362,5.132989597320557
0.464763,5.215140533447266
0.476165,5.260396194458008
0.487567,5.255923938751221
0.498969,5.2357508659362795
0.510372,5.243965816497803
0.521774,5.258403015136719
0.533175,5.292575550079346
0.544576,5.310026836395264
0.555978,5.337734413146973
0.56738,5.363546085357666
0.578782,5.368309688568115
0.601587,5.373171043395996
0.612989,5.349303436279297
0.624393,5.352657508850098
0.635796,5.366900157928467
0.6472,5.3795873641967775
0.658602,5.419884872436524
0.670006,5.478556823730469
0.681409,5.523812484741211
0.692812,5.55808277130127
0.704217,5.578693103790283
0.71562,5.586762619018555
0.727023,5.599012088775635
0.738426,5.61408109664917
0.749829,5.648496818542481
0.761233,5.684370708465576
0.784041,5.7981664657592775
0.795445,5.86024112701416
0.806849,5.906517696380615
0.818253,5.942586135864258
0.829656,5.988376808166504
0.841059,6.042819690704346
0.852463,6.079277229309082
0.863866,6.107957077026367
0.875269,6.143150520324707
0.886673,6.1784412384033205
0.898077,6.21334285736084
0.909479,6.2295300483703615
0.920882,6.227488231658936
0.932285,6.22680778503418
0.943688,6.231328678131104
0.966494,6.261515331268311
0.977897,6.277848434448242
0.9893,6.30191011428833
1.000702,6.324805450439453
