time,weight
0.236879,1.0167036453882854
0.248289,1.0561261574427288
0.259701,1.1008958021799724
0.271111,1.1233050028483074
0.282522,1.1313255230585735
0.293934,1.134485165278117
0.305346,1.1379365126291912
0.31676,1.1376934448877971
0.328172,1.149991790453593
0.339582,1.1523250738779705
0.350994,1.1337074438730876
0.362405,1.115575949350993
0.373816,1.1088678042093914
0.385228,1.1024027268091838
0.396639,1.0899585882822673
0.419463,1.0586538712183635
0.430874,1.0429529349009197
0.442286,1.0422237316767375
0.4537,1.0485430161158245
0.465113,1.0424667994181316
0.476526,1.0428556601206462
0.487939,1.0474735895792644
0.499352,1.0485916535059612
0.510766,1.0581677357355754
0.522178,1.0874308745066326
0.533591,1.1104720036188762
0.545004,1.127582589785258
0.556416,1.168998161951701
0.567829,1.190386454264323
0.579243,1.2006432215372722
0.60207,1.2239272991816204
0.613482,1.2389476696650188
0.624895,1.2528015772501628
0.636309,1.2866340080897014
0.647724,1.3188622395197551
0.659135,1.355562726656596
0.670548,1.3875965277353923
0.681962,1.413700024286906
0.693375,1.423081676165263
0.704789,1.4422825972239177
0.716201,1.4679972330729167
0.727613,1.5007115999857585
0.739026,1.5428077379862468
0.750439,1.5968618790308635
0.761851,1.6535408894220989
0.784676,1.8198836247126262
0.796088,1.9207489887873332
0.8075,2.0552523533503213
0.818913,2.1929154793421426
0.830326,2.350119630495707
0.84174,2.550878087679545
0.853155,2.764032165209452
0.864568,2.961485425631205
0.875981,3.149799863497416
0.887394,3.3703425327936807
0.898809,3.6183984676996865
0.910221,3.8555171887079873
0.921633,4.061428348223369
0.933046,4.261798183123271
0.944459,4.443841735521953
0.967286,4.864462653795878
0.978698,5.0915677944819135
0.990112,5.315318862597148
1.001525,5.516660491625468
1.012938,5.650629321734111
1.024353,5.773466388384501
1.035767,5.890616218249003
1.047179,6.024195949236552
1.058591,6.202690879503886
1.070004,6.370638171831767
1.081417,6.500523368517558
1.092827,6.607853690783183
1.104237,6.74498204390208
1.115648,6.921581546465556
1.127058,7.091472903887431
1.14988,7.430283347765605
1.16129,7.581557075182597
1.172701,7.700554172197978
1.184111,7.803218166033427
1.195524,7.907437602678935
1.206937,8.058176318804422
1.218351,8.213971416155497
1.229763,8.33296803633372
1.241177,8.397327701250711
1.252592,8.413806239763895
1.264007,8.463387767473856
1.275421,8.570620814959208
1.286835,8.723061839739481
1.298249,8.895237247149149
1.309662,8.987256328264872
1.332489,9.068531314531961
1.343903,9.158946315447489
1.355316,9.290629665056864
1.36673,9.405884067217508
1.378143,9.470242778460184
1.389556,9.508742610613504
1.400969,9.57844857374827
1.412383,9.670273105303446
1.423798,9.779936114947
1.435212,9.858781139055887
1.446626,9.903162280718485
1.45804,9.924939433733622
1.469453,9.969903270403544
1.480866,10.059685985247294
1.492279,10.15948228041331
1.515108,10.291895190874735
1.526522,10.343858997027079
1.537937,10.393635074297586
1.549351,10.420564929644266
1.560765,10.418717662493387
1.57218,10.448272983233133
1.583595,10.531930247942606
1.59501,10.632746974627176
1.606424,10.71771744887034
1.617838,10.804728786150614
1.629253,10.883476535479227
1.640667,10.956974307696024
1.652082,11.019535342852274
1.663497,11.084381381670633
1.674911,11.133039752642313
1.697742,11.30691651503245
1.709159,11.37988022963206
1.731991,11.406129161516825
1.743406,11.354700366655985
1.75482,11.308228770891825
1.766235,11.312506953875223
1.777649,11.339728633562723
1.789064,11.365103046099344
1.800478,11.358346263567606
1.811892,11.349109927813211
1.823307,11.409969607988993
1.834721,11.484586040178934
1.846135,11.481376926104227
1.85755,11.444676677385965
1.868964,11.44292668501536
1.891794,11.508113185564676
1.903208,11.477051059405008
1.914623,11.417746822039286
1.926037,11.417164127031961
1.937452,11.520410815874735
1.948866,11.66658047835032
1.96028,11.801862041155497
1.971695,11.853436748186747
1.98311,11.856013576189676
1.994524,11.841139117876688
2.005939,11.839728633562723
2.017354,11.892178813616434
2.028768,11.961885730425516
2.040183,12.048945705095926
2.051598,12.131777087847391
2.074427,12.245085994402567
2.085842,12.288398067156473
2.097257,12.326896945635477
2.108673,12.422269145647684
2.120086,12.51384953657786
2.131501,12.58754281202952
2.142917,12.652971545855204
2.154334,12.699442187945047
2.165749,12.739399234453836
2.177163,12.779454509417215
2.188576,12.840653697649637
2.199991,12.907394687334696
2.211405,12.937581340471903
2.22282,12.983420650164286
2.234234,13.044718066851297
2.257063,13.119625369707743
2.268479,13.197693149248758
2.279894,13.303954402605692
2.291308,13.38693074385325
2.302723,13.433499614397684
2.314136,13.469324390093485
2.32555,13.467914859453836
2.336964,13.430485049883524
2.348379,13.36491040388743
2.359793,13.32621697584788
2.371207,13.404041568438211
2.382621,13.55764893690745
2.394036,13.63586167494456
2.40545,13.654576579729715
2.416863,13.684228221575419
2.439687,13.80517033735911
2.451099,13.833897868792215
2.462511,13.8484814564387
2.473923,13.877404491106669
2.485349,13.906812946001688
2.496748,13.937048236529032
2.50816,13.999706546465555
2.519573,14.08239201704661
2.530985,14.169938365618387
2.542397,14.214756290117899
2.553811,14.224672595659891
2.565222,14.209117213884989
2.576634,14.220637599627176
2.588046,14.258456508318583
2.599458,14.269199649492899
2.622284,14.303128520647684
2.633696,14.391307155291239
2.645108,14.464513103167215
2.656521,14.469568530718485
2.667933,14.453868190447489
2.679346,14.434326450030008
2.690757,14.453430453936258
2.702169,14.512199680010477
2.713582,14.576267520586649
2.724994,14.626821796099344
2.736406,14.662647525469461
2.747819,14.633870402971903
2.759231,14.56858758131663
2.770643,14.56674031416575
2.782056,14.620065013567606
2.804878,14.605773250261942
2.816293,14.561879436175028
2.827707,14.586864749590555
2.83912,14.648501674334208
2.850533,14.714027682940165
2.861945,14.720200816790262
2.873358,14.679126063982645
2.88477,14.689723292986551
2.896182,14.766575137774149
2.907597,14.852614680926004
2.91901,14.865739146868387
2.930422,14.86262826124827
2.941834,14.897724429766336
2.953247,14.938313762346903
2.964661,14.99066666762034
2.987491,15.1347945133845
2.998906,15.221757213274637
3.010322,15.31032399336497
3.021739,15.335503856341044
3.033153,15.304442683855692
3.044568,15.279797832171122
3.055983,15.276831905047098
3.067398,15.255395213762919
3.078812,15.276929179827372
3.090227,15.341532031695047
3.101643,15.323303500811258
3.113058,15.249124805132547
3.124472,15.176258365313211
3.135887,15.198230067888895
3.147302,15.311004916826883
3.170131,15.395829478899637
3.181545,15.369822780291239
3.192961,15.38217000166575
3.204375,15.418140689531961
3.21579,15.417946139971415
3.227204,15.379252711931864
3.238619,15.334580699602762
3.250033,15.305317203203836
3.261448,15.339052478472391
3.272862,15.413133899370829
3.284275,15.466265002886454
3.295689,15.51176385084788
3.307103,15.53684643904368
3.318518,15.566011706988016
3.329933,15.63139275709788
3.352762,15.577046672503153
3.364176,15.498832980791727
3.37559,15.432189265886942
3.387006,15.448036472002665
3.398419,15.525326053301493
3.409834,15.580400745073954
3.421248,15.620795528093973
3.432663,15.631975452105204
3.444078,15.624538699785868
3.455493,15.63110093275706
3.466908,15.617538730303446
3.478323,15.65404442946116
3.489737,15.719716350237528
3.501151,15.734395305315653
3.512565,15.669891635576883
3.535393,15.489986697832743
3.546806,15.507680217425028
3.558221,15.587108890215555
3.569635,15.681363383928934
3.58105,15.69954232374827
3.592463,15.652002612749735
3.603879,15.597802440325419
3.615294,15.565283099810282
3.626709,15.569560329119364
3.638124,15.603587428728739
3.649537,15.629156390825907
3.660951,15.625121394793192
3.672366,15.661190311113993
3.68378,15.738625804583231
3.695194,15.809691707293192
3.718024,15.80580453077952
3.729438,15.769978801409403
3.740852,15.768033305803934
3.752266,15.776492396990458
3.763681,15.73750619093577
3.775094,15.695411006609598
3.786508,15.715680400530497
3.797922,15.740908900896708
3.809336,15.695458690325419
3.82075,15.619774142901102
3.832166,15.575928012530008
3.84358,15.619920055071512
3.854994,15.688119212786356
