,time,weight
260,3.215265,3.285670709609985
261,3.226679,3.3480855941772463
262,3.23809,3.3868762969970705
263,3.249503,3.424305868148804
264,3.260917,3.4955677509307863
265,3.272331,3.596870851516724
266,3.283746,3.670320224761963
267,3.29516,3.739491891860962
268,3.306574,3.839190673828125
269,3.317988,3.936945152282715
270,3.340817,4.154814434051514
271,3.352231,4.301227283477783
272,3.363645,4.382113647460938
273,3.37506,4.381093215942383
274,3.386475,4.423092079162598
275,3.397889,4.51165885925293
276,3.409303,4.526679229736328
277,3.420718,4.49391622543335
278,3.432132,4.490902614593506
279,3.443547,4.55219955444336
280,3.454961,4.670369815826416
281,3.466375,4.792672348022461
282,3.47779,4.90957899093628
283,3.489204,4.988618564605713
284,3.500618,5.028526973724365
285,3.523447,5.088317108154297
286,3.534861,5.119573307037354
287,3.546275,5.157197189331055
288,3.557689,5.222383213043213
289,3.569118,5.291117382049561
290,3.580519,5.363302898406983
291,3.591933,5.443995189666748
292,3.603347,5.51725025177002
293,3.614761,5.557790946960449
294,3.626177,5.586033058166504
295,3.637593,5.629198741912842
296,3.649004,5.67221851348877
297,3.660415,5.728994560241699
298,3.67183,5.769340705871582
299,3.683243,5.780521106719971
300,3.706074,5.854845714569092
301,3.717489,5.882164192199707
302,3.728905,5.923142147064209
303,3.740319,5.966988277435303
304,3.751734,6.007577610015869
305,3.763149,6.023570251464844
306,3.774563,6.054048728942871
307,3.785979,6.115685653686524
308,3.797393,6.178781223297119
309,3.808807,6.211204242706299
310,3.820221,6.250918579101563
311,3.831636,6.309639167785645
312,3.84305,6.381290149688721
313,3.854465,6.471363735198975
314,3.865878,6.60192985534668
315,3.888707,6.75048131942749
316,3.900122,6.771286678314209
317,3.911536,6.7770225524902346
318,3.922951,6.7907788276672365
319,3.934365,6.8111950874328615
320,3.94578,6.865637969970703
321,3.957195,6.925039482116699
322,3.968608,6.9882323265075685
323,3.980022,7.023328495025635
324,3.991437,7.03868932723999
325,4.002852,7.059542846679688
326,4.014265,7.066348266601563
327,4.025676,7.05293197631836
328,4.037087,7.055896949768067
329,4.048498,7.0998889923095705
330,4.071323,7.22306604385376
331,4.082739,7.270849418640137
332,4.094153,7.330834102630615
333,4.105567,7.376235675811768
334,4.116983,7.4048182487487795
335,4.128398,7.406373691558838
336,4.139813,7.389360618591309
337,4.151229,7.398353290557861
338,4.162643,7.43082447052002
339,4.174058,7.474524688720703
340,4.185472,7.517155838012695
341,4.196886,7.535578918457031
342,4.208301,7.548120212554932
343,4.219716,7.554487895965576
344,4.23113,7.547293853759766
345,4.253959,7.562022399902344
346,4.265372,7.566056919097901
347,4.276788,7.557356071472168
348,4.288202,7.546370220184326
349,4.299617,7.529745769500733
350,4.311031,7.516815376281738
351,4.322445,7.508162689208984
352,4.33386,7.503836345672608
353,4.345275,7.487843704223633
354,4.356689,7.494843673706055
355,4.368103,7.492121410369873
356,4.379518,7.486871910095215
357,4.390932,7.472240161895752
358,4.402346,7.450706195831299
359,4.413761,7.427859497070313
360,4.43659,7.353194904327393
361,4.448004,7.323785972595215
362,4.45942,7.279210758209229
363,4.470837,7.216552448272705
364,4.482251,7.138193321228028
365,4.493665,7.054973316192627
366,4.505079,6.997419548034668
367,4.516494,6.953524780273438
368,4.527908,6.917115879058838
369,4.539322,6.872346115112305
370,4.550737,6.814451885223389
371,4.562151,6.775613021850586
372,4.573565,6.741877746582031
373,4.58498,6.726030540466309
374,4.596394,6.72860689163208
375,4.619224,6.779793453216553
376,4.630638,6.798799705505371
377,4.642052,6.798994255065918
378,4.653468,6.777994823455811
379,4.664883,6.776147556304932
380,4.676297,6.782807064056397
381,4.687711,6.789612483978272
382,4.699126,6.802834224700928
383,4.710542,6.82329912185669
384,4.721957,6.8422080993652346
385,4.733371,6.845805358886719
386,4.744785,6.869721603393555
387,4.756202,6.883331966400147
388,4.767619,6.87545747756958
389,4.779036,6.891596031188965
390,4.801867,6.936073970794678
391,4.813281,6.972579669952393
392,4.824696,7.007579040527344
393,4.836111,7.033098888397217
394,4.847527,7.0560914993286135
395,4.858941,7.105138969421387
396,4.870356,7.154429149627686
397,4.881771,7.202261161804199
398,4.893186,7.269293975830078
399,4.9046,7.3550416946411135
400,4.916016,7.417408180236817
401,4.92743,7.47870512008667
402,4.938845,7.564939212799072
403,4.950259,7.639992427825928
404,4.961674,7.673241806030274
405,4.984506,7.695650768280029
406,4.99592,7.692588520050049
407,5.007335,7.684664916992188
408,5.018749,7.653408718109131
409,5.030164,7.635423374176026
410,5.04158,7.647818756103516
411,5.052994,7.696817588806152
412,5.064408,7.744260501861572
413,5.075823,7.74795503616333
414,5.087238,7.750968647003174
415,5.098654,7.754906368255615
416,5.110069,7.76982946395874
417,5.121482,7.785336208343506
418,5.132897,7.807356071472168
419,5.144313,7.838855457305908
420,5.167145,7.837688636779785
421,5.178559,7.847264957427979
422,5.189974,7.863646221160889
423,5.20139,7.899471950531006
424,5.212805,7.920908641815186
425,5.22422,7.947644424438477
426,5.235635,7.9735533714294435
427,5.247049,7.985414218902588
428,5.258463,8.00310821533203
429,5.269877,8.036503028869628
430,5.281291,8.075196456909179
431,5.292706,8.09984130859375
432,5.304121,8.12735481262207
433,5.315535,8.148499679565429
434,5.32695,8.164298248291015
435,5.349779,8.242025566101074
436,5.361194,8.294620704650878
437,5.372608,8.319509696960449
438,5.384022,8.327676010131835
439,5.395437,8.363695335388183
440,5.406851,8.370987129211425
441,5.429681,8.39709014892578
442,5.441095,8.387757492065429
443,5.452508,8.367487144470214
444,5.463923,8.35620994567871
445,5.475338,8.345466804504394
446,5.486752,8.305266571044921
447,5.498166,8.267642211914062
448,5.509581,8.246886444091796
449,5.520995,8.231428337097167
450,5.555239,8.203575325012206
451,5.566653,8.219518852233886
452,5.578067,8.226518821716308
453,5.589481,8.227782440185546
454,5.600896,8.22875518798828
455,5.612311,8.233178329467773
456,5.623726,8.214317512512206
457,5.63514,8.190498542785644
458,5.646554,8.187679481506347
459,5.657969,8.214220237731933
460,5.669383,8.257920455932616
461,5.680796,8.291315269470214
462,5.69221,8.308572006225585
463,5.703625,8.310759735107421
464,5.71504,8.306481552124023
465,5.737869,8.323154640197753
466,5.749286,8.32578010559082
467,5.7607,8.341286849975585
468,5.772114,8.358931732177734
469,5.783529,8.384452056884765
470,5.794943,8.422756385803222
471,5.806358,8.439672660827636
472,5.817772,8.453721237182616
473,5.829187,8.476762008666991
474,5.840601,8.503643226623534
475,5.852016,8.50782413482666
476,5.863431,8.518323135375976
477,5.874845,8.538059425354003
478,5.886259,8.54943389892578
479,5.897673,8.578600120544433
480,5.920501,8.619772148132324
481,5.931914,8.636299324035644
482,5.943326,8.650493812561034
483,5.954739,8.643737030029296
484,5.966151,8.66313190460205
485,5.977565,8.698130798339843
486,5.988979,8.733082008361816
487,6.000393,8.7550537109375
488,6.011805,8.77969856262207
489,6.023218,8.799385261535644
490,6.034631,8.817371559143066
491,6.046044,8.83705825805664
492,6.057456,8.855238151550292
493,6.068868,8.862821769714355
494,6.080281,8.873174858093261
495,6.103108,8.955422592163085
496,6.11452,8.993533325195312
497,6.125933,9.01594181060791
498,6.137345,9.052108001708984
499,6.148758,9.091044616699218
500,6.160172,9.124779891967773
501,6.171585,9.174896430969238
502,6.182998,9.22963066101074
503,6.194412,9.31513614654541
504,6.205826,9.401515197753906
505,6.21724,9.483519744873046
506,6.228654,9.52994270324707
507,6.240068,9.559740257263185
508,6.251483,9.575149726867677
509,6.262897,9.585552406311034
510,6.285728,9.619821739196777
511,6.297144,9.645196151733398
512,6.308558,9.663085174560546
513,6.319974,9.65496654510498
514,6.331388,9.66230697631836
515,6.342802,9.684278678894042
516,6.354217,9.70814628601074
517,6.365632,9.735999298095702
518,6.377047,9.753401947021484
519,6.388462,9.768033218383788
520,6.399877,9.781838607788083
521,6.411292,9.809108924865722
522,6.422707,9.816837501525878
523,6.434122,9.82583065032959
524,6.445537,9.824080657958984
525,6.468366,9.784511756896972
526,6.47978,9.750971031188964
527,6.491195,9.727055740356445
528,6.514025,9.80774803161621
529,6.525439,9.852274131774902
530,6.536853,9.857621383666991
531,6.548267,9.83686466217041
532,6.559681,9.801330757141113
533,6.571096,9.784803581237792
534,6.58251,9.770755958557128
535,6.593924,9.7620059967041
536,6.605339,9.788400840759277
537,6.616753,9.811490249633788
538,6.628167,9.79170627593994
539,6.639582,9.770026397705076
540,6.662411,9.752672386169433
541,6.673825,9.75301284790039
542,6.685239,9.761033248901366
543,6.696655,9.754762840270995
544,6.708069,9.73536796569824
545,6.719484,9.726131629943849
546,6.7309,9.730603408813476
547,6.742315,9.733326148986816
548,6.75373,9.750582885742189
549,6.765146,9.771484565734864
550,6.77656,9.790539932250976
551,6.787977,9.813386154174804
552,6.799393,9.83424015045166
553,6.810807,9.83914966583252
554,6.822222,9.83409423828125
555,6.845052,9.824469757080076
556,6.856466,9.820677947998046
557,6.86788,9.843136024475095
558,6.879295,9.871669960021972
559,6.890711,9.882995796203613
560,6.902125,9.874829483032226
561,6.913539,9.857961845397949
562,6.924954,9.86408634185791
563,6.936368,9.8933012008667
564,6.947783,9.935736846923827
565,6.959198,9.978416633605956
566,6.970613,9.993874740600583
567,6.982028,10.012200546264648
568,6.993443,10.028484535217284
569,7.004859,10.0248872756958
570,7.02769,10.023769569396972
571,7.039105,10.042679023742677
572,7.050521,10.05254669189453
573,7.061936,10.055900764465331
574,7.073351,10.032568168640136
575,7.084768,10.017158699035644
576,7.096182,10.00908966064453
577,7.107597,10.00588150024414
578,7.119012,10.0086519241333
579,7.130428,9.990909767150878
580,7.141844,9.974819374084472
581,7.153259,9.98094482421875
582,7.164675,9.991055679321288
583,7.17609,9.98400707244873
584,7.187506,9.964270782470702
585,7.210338,9.924848747253415
586,7.221752,9.91682834625244
587,7.233167,9.898648452758788
588,7.244582,9.871524047851562
589,7.255998,9.839684677124025
590,7.267413,9.809886169433591
591,7.278827,9.776394081115722
592,7.290242,9.747616958618163
593,7.301659,9.682674598693849
594,7.313077,9.590267372131349
595,7.324493,9.436757278442382
596,7.335909,9.216652107238769
597,7.347324,8.908077430725097
598,7.358739,8.480018806457519
599,7.370155,7.903263282775879
600,7.392987,6.312409591674805
601,7.404403,5.41978759765625
602,7.415817,4.592934799194336
603,7.427232,3.907001447677613
604,7.438648,3.327912521362305
605,7.450063,2.804093074798584
606,7.461479,2.3292724609375
607,7.472893,1.9126376628875732
608,7.484308,1.5570566177368166
609,7.495723,1.2592730045318603
610,7.507139,0.9926483154296876
611,7.518554,0.7736608505249025
612,7.529969,0.590596389770508
613,7.541384,0.455558490753174
614,7.552798,0.3286377906799318
615,7.575629,0.1901971817016603
616,7.587044,0.1201502799987794
617,7.598458,0.0519511222839357
618,7.609872,0.0244376182556154
619,7.621286,0.0039245605468751
620,7.632701,0.0245607376098631
621,7.644115,0.0295193672180174
622,7.65553,0.0413797378540037
623,7.666944,0.0546505928039549
624,7.678358,0.0477965354919431
625,7.689773,0.0355465888977049
626,7.701187,0.0260193824768064
627,7.712602,0.0298593521118162
628,7.724017,0.040359306335449
629,7.735432,0.0362275123596189
630,7.758262,0.0429356575012205
631,7.769678,0.0421579360961912
632,7.781093,0.0521228790283201
633,7.792507,0.0532892227172849
634,7.803922,0.046824264526367
635,7.815337,0.0546992301940916
636,7.826751,0.0543101310729978
637,7.838165,0.0611155509948728
638,7.84958,0.0651987075805662
639,7.860994,0.055768299102783
640,7.872408,0.0592196464538572
641,7.883823,0.0537755966186521
642,7.895235,0.0326302528381345
643,7.906647,0.0344775199890134
644,7.918059,0.0486715316772459
645,7.940884,0.0463870048522947
646,7.952295,0.0521715164184568
647,7.963707,0.0415256500244138
648,7.975122,0.0354497909545896
649,7.986537,0.0378315925598142
650,7.997951,0.0345747947692869
651,8.009367,0.032727527618408
652,8.020782,0.0378315925598142
653,8.032271,0.0418174743652342
654,8.043612,0.0370538711547849
655,8.055026,0.049303340911865
656,8.066442,0.0369079589843748
657,8.077856,0.035692501068115
658,8.089271,0.0448797225952146
659,8.100686,0.0401161193847654
660,8.123516,0.0469701766967771
661,8.134931,0.0399215698242185
662,8.146346,0.0312207221984861
663,8.157762,0.0389006614685056
664,8.16918,0.0477965354919431
665,8.180595,0.0475533485412595
666,8.19201,0.0459006309509275
667,8.203425,0.0465810775756834
668,8.21484,0.0456088066101072
669,8.226256,0.0463870048522947
670,8.23767,0.0510046958923338
671,8.249085,0.0557196617126463
672,8.2605,0.0440047264099119
673,8.271915,0.0415256500244138
674,8.283329,0.0544074058532713
675,8.30616,0.0514424324035642
676,8.317574,0.05061559677124
677,8.32899,0.0460951805114744
678,8.340405,0.0480397224426267
679,8.35182,0.0515392303466795
680,8.363236,0.0363729476928709
681,8.374651,0.0376856803894041
682,8.386066,0.0502269744873045
683,8.397482,0.0509074211120603
684,8.408896,0.0486715316772459
685,8.420312,0.0560601234436033
686,8.431727,0.0581019401550291
687,8.443142,0.0518796920776365
688,8.454557,0.0383174896240232
689,8.465972,0.0348175048828123
690,8.488804,0.0593655586242674
691,8.500218,0.0625250816345213
692,8.511634,0.0554283142089842
693,8.52305,0.0514905929565427
694,8.534466,0.0641291618347166
695,8.545882,0.0613587379455564
696,8.557297,0.0525115013122556
697,8.568713,0.0480397224426267
698,8.58013,0.059073734283447
699,8.591545,0.0558169364929197
700,8.602961,0.0472133636474607
701,8.614376,0.0499351501464842
702,8.625792,0.0431297302246092
703,8.637207,0.0473101615905759
704,8.648623,0.0498378753662107
705,8.671455,0.0431297302246092
706,8.68287,0.0461438179016111
707,8.694285,0.0405052185058592
708,8.705701,0.0360816001892088
709,8.717116,0.0454633712768552
710,8.728531,0.0483310699462888
711,8.739947,0.0559142112731931
712,8.751361,0.055768299102783
713,8.762777,0.048817443847656
714,8.774192,0.0498865127563474
715,8.785607,0.0602891921997068
716,8.797023,0.0511992454528806
717,8.808438,0.0587337493896482
718,8.819854,0.0598519325256345
719,8.831268,0.0448310852050779
720,8.854101,0.0466783523559568
721,8.865517,0.059073734283447
722,8.876932,0.0597546577453611
723,8.888348,0.0478938102722166
724,8.899764,0.0478938102722166
725,8.91118,0.0510533332824705
726,8.922596,0.0503728866577146
727,8.934015,0.0584419250488279
728,8.945431,0.0582960128784177
729,8.956847,0.0458033561706541
730,8.968263,0.0464838027954099
731,8.979678,0.0502756118774412
732,8.991093,0.0556710243225095
733,9.002509,0.0673864364624021
734,9.013925,0.0635946273803709
735,9.036756,0.0703027725219724
736,9.048171,0.0615528106689451
737,9.059588,0.0592682838439939
738,9.071003,0.0774486541748045
739,9.082419,0.0797818183898924
740,9.093834,0.0721986770629881
741,9.105249,0.0681155204772947
742,9.116666,0.0575669288635252
743,9.128081,0.0579560279846189
744,9.139498,0.0620391845703123
745,9.150915,0.0673864364624021
746,9.16233,0.0812399864196775
747,9.173747,0.0828927040100095
748,9.185162,0.0656850814819334
749,9.196577,0.0657337188720701
750,9.219409,0.0663168907165525
751,9.230824,0.0624764442443845
752,9.242241,0.0739000320434568
753,9.253657,0.0781291007995603
754,9.265072,0.0763791084289549
755,9.276488,0.0584419250488279
756,9.287904,0.0611155509948728
757,9.29932,0.0679696083068845
758,9.310736,0.0504701614379881
759,9.322151,0.0548933029174802
760,9.333567,0.0614073753356931
761,9.344984,0.0663168907165525
762,9.356402,0.0652959823608396
763,9.367819,0.0668027877807615
764,9.379234,0.0683582305908201
765,9.402066,0.0734622955322263
766,9.413481,0.0610182762145994
767,9.424896,0.0534351348876951
768,9.436314,0.0592196464538572
769,9.447729,0.0667055130004881
770,9.459145,0.0586851119995115
771,9.47056,0.0589282989501951
772,9.481975,0.0643723487854002
773,9.493391,0.0566919326782224
774,9.504806,0.0620391845703123
775,9.51622,0.0649073600769041
776,9.527636,0.0598032951354978
777,9.539051,0.0654905319213865
778,9.550466,0.0626709938049314
779,9.561882,0.0518310546874998
780,9.584714,0.0487201690673826
781,9.596128,0.0620391845703123
782,9.607545,0.074045944213867
783,9.618961,0.0636919021606443
784,9.630377,0.062914180755615
785,9.641792,0.0537755966186521
786,9.653208,0.0542128562927244
787,9.664623,0.0772541046142576
788,9.676039,0.0834272384643552
789,9.687455,0.0606782913208006
790,9.698871,0.0733168601989744
791,9.710285,0.0768163681030271
792,9.7217,0.0692818641662595
793,9.733116,0.0742886543273924
794,9.744533,0.0676291465759275
795,9.767363,0.061261463165283
796,9.778776,0.0711291313171385
797,9.790191,0.0693305015563963
798,9.801607,0.0669000625610349
799,9.813023,0.0722959518432615
800,9.824439,0.0711291313171385
801,9.835854,0.0599487304687498
802,9.847269,0.0608237266540525
803,9.858685,0.0620391845703123
804,9.8701,0.0548933029174802
805,9.881517,0.0617959976196287
806,9.892932,0.0631573677062986
807,9.904349,0.0578587532043455
808,9.915766,0.0716636657714842
809,9.927183,0.0721500396728513
810,9.950016,0.0704000473022459
811,9.961431,0.0707886695861814
812,9.972846,0.0829413414001463
813,9.984262,0.0873649597167967
814,9.995678,0.0793927192687986
815,10.007094,0.0595601081848142
816,10.018511,0.0608723640441892
817,10.029926,0.0681641578674314
818,10.041341,0.0621850967407224
819,10.052757,0.0512965202331541
820,10.064172,0.0530465126037595
821,10.075587,0.0522201538085935
822,10.087004,0.0613101005554197
823,10.098419,0.0664628028869627
824,10.109835,0.0721500396728513
825,10.132667,0.0752609252929685
826,10.144084,0.0752122879028318
827,10.155498,0.0775940895080564
828,10.166914,0.0621364593505857
829,10.17833,0.0715668678283689
830,10.189745,0.0610182762145994
831,10.201162,0.0516365051269529
832,10.212578,0.057421016693115
833,10.223994,0.0656850814819334
834,10.23541,0.0655391693115232
835,10.246826,0.0699141502380369
836,10.258241,0.0671432495117185
837,10.269657,0.0687959671020506
838,10.281073,0.0639837265014646
839,10.292488,0.0653932571411131
840,10.31532,0.0600460052490232
841,10.326735,0.0611641883850095
842,10.338151,0.0638378143310545
843,10.349566,0.0621850967407224
844,10.360981,0.0704486846923826
845,10.372397,0.0692818641662595
846,10.383812,0.0735595703124998
847,10.395228,0.0601432800292967
848,10.406643,0.0670459747314451
849,10.418059,0.0705945968627927
850,10.429474,0.0686500549316404
851,10.44089,0.0636919021606443
852,10.452305,0.0731709480285642
853,10.463721,0.0745804786682127
854,10.475137,0.0670459747314451
855,10.497968,0.0661223411560056
856,10.509384,0.0696709632873533
857,10.520801,0.0594141960144041
858,10.532217,0.0666082382202146
859,10.543633,0.0729277610778806
860,10.555049,0.0786149978637693
861,10.566466,0.0620391845703123
862,10.577881,0.0542128562927244
863,10.589298,0.0527060508728025
864,10.600712,0.0608237266540525
865,10.612125,0.0649073600769041
866,10.623538,0.0702541351318357
867,10.634951,0.0731709480285642
868,10.646364,0.0780318260192869
869,10.657778,0.0627682685852049
870,10.680605,0.0707886695861814
871,10.692018,0.0689905166625974
872,10.703431,0.0720041275024412
873,10.714846,0.0743859291076658
874,10.726258,0.0707886695861814
875,10.737671,0.0678723335266111
876,10.749084,0.0840595245361326
877,10.760497,0.0823095321655271
878,10.771911,0.073219585418701
879,10.783323,0.0724418640136717
880,10.794737,0.0655878067016599
881,10.806153,0.0641291618347166
882,10.81757,0.0660250663757322
883,10.828986,0.0776427268981931
884,10.840401,0.0742886543273924
885,10.863232,0.0741913795471189
886,10.874647,0.0733168601989744
887,10.886063,0.0745804786682127
888,10.897479,0.0716155052185056
889,10.908896,0.0725872993469236
890,10.920311,0.0686986923217771
891,10.931726,0.0701568603515623
892,10.943142,0.0737054824829099
893,10.954558,0.0643723487854002
894,10.965974,0.0570810317993162
895,10.977389,0.0591223716735838
896,10.988804,0.0615046501159666
897,11.000219,0.0786149978637693
898,11.011634,0.0891149520874021
899,11.02305,0.0730736732482908
