,time,weight
0,0.418841,0.7965272267659502
1,0.430233,0.7723677953084307
2,0.441626,0.756569703420003
3,0.453019,0.7579305966695147
4,0.464413,0.766194661458333
5,0.475806,0.7715900739034014
6,0.487199,0.7966726620992022
7,0.498593,0.8025062878926592
8,0.509986,0.8003185590108233
9,0.52138,0.8103807767232256
10,0.532773,0.8183043797810869
11,0.544167,0.8194225629170733
12,0.55556,0.8255470593770342
13,0.566956,0.8301647504170733
14,0.578351,0.839011987050374
15,0.601138,0.8621502717336016
16,0.612531,0.8603032430013018
17,0.623924,0.8501923878987627
18,0.635318,0.8301647504170733
19,0.646712,0.8138807614644366
20,0.658106,0.801534016927083
21,0.669499,0.7938049634297686
22,0.680893,0.7897218068440752
23,0.692286,0.7822845776875811
24,0.703679,0.8010476430257158
25,0.715073,0.8116930325826006
26,0.726466,0.8043530782063799
27,0.737859,0.802846272786458
28,0.749253,0.7831590970357256
29,0.760646,0.7523892720540362
30,0.783434,0.7661460240681963
31,0.794828,0.7742150624593096
32,0.806223,0.7986172040303545
33,0.817616,0.8366788228352862
34,0.82901,0.9091075261433916
35,0.840404,1.0346666177113848
36,0.851797,1.210148175557454
37,0.863193,1.5131328900655108
38,0.874587,1.9528089364369707
39,0.885981,2.5068150361378985
40,0.897375,3.163922627766927
41,0.908768,3.9790604909261065
42,0.920161,5.010706742604573
43,0.931555,6.28146489461263
44,0.942949,7.680163701375325
45,0.965737,10.27213700612386
46,0.977131,11.072984059651692
47,0.988525,11.29119332631429
48,0.999918,10.662425359090168
49,1.011311,9.339362462361652
50,1.022705,8.208114941914875
51,1.034113,8.12295087178548
52,1.045493,9.329058011372885
53,1.056887,10.958507855733234
54,1.068281,12.073519070943195
55,1.079674,12.500605901082356
56,1.091068,12.189793904622396
57,1.102462,11.131266911824545
58,1.113855,9.870620091756184
59,1.125249,9.25001843770345
60,1.148038,10.6769593556722
61,1.159433,11.450827916463217
62,1.170826,11.647065480550127
63,1.18222,11.290317853291828
64,1.193614,10.577649434407553
65,1.205065,10.001914342244463
66,1.216403,10.047948201497396
67,1.227796,10.829448064168291
68,1.23919,11.81044324239095
69,1.250583,12.472314198811848
70,1.261977,12.689405759175616
71,1.273371,12.470953305562336
72,1.284764,11.935953458150228
73,1.296158,11.420203526814776
74,1.307552,11.303539594014484
75,1.330342,12.17268403371175
76,1.341736,12.462300618489582
77,1.35313,12.521604855855305
78,1.364523,12.413885434468586
79,1.375918,12.144830067952473
80,1.387314,11.928808530171713
81,1.398708,12.040221532185871
82,1.410102,12.53910477956136
83,1.421496,13.135109742482502
84,1.43289,13.563605149586994
85,1.444287,13.702338059743244
86,1.455681,13.567347367604572
87,1.467076,13.239474137624104
88,1.478471,12.946698029836018
89,1.489867,12.9218586285909
90,1.512655,13.34072955449422
91,1.52405,13.419962724049885
92,1.535445,13.352152665456137
93,1.546838,13.18318446477254
94,1.558231,13.049750169118244
95,1.569622,13.113478501637776
96,1.581014,13.391962846120196
97,1.592406,13.773356278737385
98,1.603798,14.06900103886922
99,1.615191,14.167532761891682
100,1.626582,14.070071061452229
101,1.637975,13.86304171880086
102,1.649367,13.705643494923908
103,1.66076,13.668747742970783
104,1.672154,13.700100739796955
105,1.694939,13.702191193898518
106,1.706332,13.56637652715047
107,1.717723,13.374464829762776
108,1.729116,13.27466853459676
109,1.740508,13.37460978825887
110,1.7519,13.659754594167072
111,1.763292,13.969982941945393
112,1.774685,14.156109650929768
113,1.786078,14.123394807179768
114,1.79747,13.907811005910236
115,1.808862,13.618388017018637
116,1.820254,13.462157090504965
117,1.831647,13.49652369817098
118,1.843041,13.602833588918047
119,1.854437,13.647068818410236
120,1.877228,13.451510270436604
121,1.888622,13.388609727223711
122,1.900018,13.47834285100301
123,1.911413,13.711039384206137
124,1.922808,14.03653033574422
125,1.934203,14.309473832448322
126,1.945598,14.41860278447469
127,1.956994,14.347437699635822
128,1.968388,14.122666200002032
129,1.979783,13.878451188405354
130,1.991178,13.793091615041096
131,2.002573,13.864937623341875
132,2.013968,13.979657014211018
133,2.025362,14.051792939503986
134,2.036756,13.990496476491291
135,2.059547,13.697281678517658
136,2.070942,13.6993244489034
137,2.082336,13.893519242604572
138,2.093731,14.174630006154375
139,2.105126,14.360709031422932
140,2.116522,14.371403535207111
141,2.127917,14.27063449223836
142,2.139312,14.16602595647176
143,2.150707,14.146193345387776
144,2.162103,14.22717746098836
145,2.173498,14.320168336232502
146,2.184894,14.336209138234455
147,2.196289,14.256489594777424
148,2.207685,14.101569016774494
149,2.219079,13.996962388356526
150,2.241873,14.236559708913166
151,2.253266,14.447672684987385
152,2.26466,14.549315293629965
153,2.276055,14.498419602711994
154,2.28745,14.370770295461018
155,2.298845,14.233107407887776
156,2.31024,14.175408204396565
157,2.321634,14.261544068654375
158,2.333029,14.361292680104572
159,2.344423,14.340584595998129
160,2.355818,14.213324387868244
161,2.367212,14.015580018361408
162,2.378606,13.920254548390703
163,2.390001,13.99769099553426
164,2.401395,14.17467959721883
165,2.424185,14.37922938664754
166,2.435579,14.387638886769611
167,2.446974,14.393521149953203
168,2.458368,14.39575656255086
169,2.469763,14.3881729443868
170,2.481159,14.403776963551838
171,2.492552,14.454283555348711
172,2.503947,14.471489747365316
173,2.515342,14.420742829640703
174,2.526736,14.343890031178791
175,2.538132,14.280211289723711
176,2.549526,14.30646022160848
177,2.560921,14.420206864674885
178,2.572315,14.537550767262776
179,2.583709,14.603611787160236
180,2.606499,14.503670533498129
181,2.617893,14.51650317509969
182,2.629288,14.591702302296955
