time,weight
0.236904,0.3437881052494049
0.248315,0.35535724759101867
0.259728,0.3578363537788391
0.271139,0.37096099853515624
0.28255,0.3817037522792816
0.293962,0.39633532166481017
0.305374,0.41923053860664367
0.316786,0.42049439549446105
0.328198,0.4077100038528442
0.339609,0.4155847907066345
0.351021,0.43969528675079345
0.362433,0.4710972189903259
0.373844,0.48859675526618956
0.385254,0.49535350799560546
0.396663,0.5085267901420594
0.419487,0.5928648591041565
0.4309,0.6523632884025574
0.442313,0.7028688669204712
0.453727,0.7505550861358643
0.46514,0.8212823748588562
0.476552,0.8891416668891907
0.487964,0.9883543133735657
0.499376,1.1190175890922547
0.510789,1.2422433972358704
0.5222,1.3695039629936219
0.533612,1.5201457619667054
0.545025,1.6625726103782654
0.556439,1.822255837917328
0.567851,2.006973135471344
0.579262,2.1623787760734556
0.602086,2.5639445662498472
0.613498,2.788424718379974
0.62491,3.0224323153495787
0.636322,3.343451726436615
0.647736,3.6791024088859556
0.659148,3.904652106761932
0.67056,4.059473979473114
0.681972,4.141235816478729
0.693384,4.1476526141166685
0.704796,4.1401662707328795
0.716208,4.1655406832695006
0.727619,4.204623210430145
0.739031,4.262420165538788
0.750443,4.343209731578827
0.761855,4.424922931194305
0.78468,4.593404757976532
0.796092,4.655965316295624
0.807504,4.715512263774872
0.818918,4.774524676799774
0.830331,4.82964848279953
0.841742,4.86761234998703
0.853154,4.933090198040008
0.864567,4.996963489055633
0.87598,5.009942042827606
0.887393,5.0125183939933775
0.898807,5.0209765315055845
0.91022,5.036871898174286
0.921634,5.068711268901825
0.933047,5.096564757823944
0.944458,5.112800586223602
0.967284,5.158153522014618
0.978696,5.189263808727264
0.990107,5.206277358531952
1.001516,5.234373557567596
1.012928,5.2680115580558775
1.024341,5.282594668865204
1.035752,5.282400119304657
1.047164,5.310253608226776
1.058577,5.324301707744598
1.069989,5.351328837871551
1.081394,5.384626853466034
1.092816,5.407473075389862
1.104229,5.429931151866913
1.115643,5.462985503673553
1.127055,5.503088939189911
1.149881,5.597148883342743
1.161292,5.637689578533172
1.172704,5.674972999095917
1.184116,5.657668101787567
1.195528,5.670695292949676
1.206941,5.6741466403007506
1.218354,5.674243915081024
1.229765,5.693298804759979
1.241178,5.71881912946701
1.25259,5.748471248149872
1.264002,5.769178855419159
1.275414,5.7670888781547545
1.286827,5.760040271282196
1.29824,5.782643783092499
1.309652,5.814094531536102
1.332477,5.848412978649139
1.343889,5.838885295391083
1.3553,5.819976317882538
1.366712,5.822212207317352
1.378125,5.8342676043510435
1.389536,5.847440707683563
1.400949,5.834364879131317
1.412362,5.832857596874237
1.423773,5.826100814342499
1.435185,5.824059474468231
1.446596,5.8108863711357115
1.458007,5.81628178358078
1.469418,5.831399428844452
1.48083,5.850211608409881
1.492241,5.850746142864227
1.515064,5.8282885432243345
1.526474,5.805685031414032
1.537886,5.797810065746307
1.549297,5.788963305950165
1.560709,5.785171496868133
1.572121,5.789741027355194
1.583531,5.804275023937225
1.594944,5.81628178358078
1.606355,5.818372237682342
1.617766,5.839031207561493
1.629178,5.865571963787079
1.64059,5.880349624156952
1.652001,5.913744437694549
1.663413,5.957396018505096
1.674825,6.00644348859787
1.697648,6.098413455486297
1.709059,6.142794120311737
1.720471,6.206958758831024
1.731883,6.281186091899872
1.743295,6.359204757213592
1.754707,6.418168532848358
1.766119,6.451515185832977
1.777531,6.500805366039276
1.788944,6.548151481151581
1.800355,6.5830531001091
1.811769,6.625878322124481
1.823181,6.670648086071014
1.834593,6.69825838804245
1.846005,6.710070598125458
1.857417,6.756638991832733
1.880241,6.836407649517059
1.891653,6.892649161815643
1.903065,6.94456433057785
1.914478,7.014222133159637
1.92589,7.064825046062469
1.937302,7.121844279766083
1.948714,7.184551227092743
1.960126,7.248375880718231
1.971538,7.31020735502243
1.982951,7.3838515162467955
1.994362,7.452731597423553
2.005773,7.525160300731659
2.017185,7.58835266828537
2.028598,7.633948791027069
2.04001,7.675704944133758
2.062835,7.707495677471161
2.074247,7.695099818706512
2.08566,7.6903848528862
2.097072,7.6831421732902525
2.108485,7.698259818553924
2.119897,7.73398779630661
2.131309,7.7730703234672545
2.142722,7.816478717327118
2.154133,7.8538598895072935
2.165546,7.874470221996307
2.176959,7.90776823759079
2.18837,7.929399478435516
2.199781,7.952780711650848
2.211193,7.96376656293869
2.222605,7.9730996966362
2.245429,8.079312312602998
2.25684,8.090054500102998
2.268252,8.084561336040498
2.279664,8.10317896604538
2.291075,8.128699290752412
2.302488,8.14138697385788
2.313898,8.163990008831025
2.32531,8.180906283855439
2.336723,8.194176661968232
2.348136,8.21653746366501
2.359548,8.24652956724167
2.37096,8.264612185955048
2.382372,8.276132571697236
2.393784,8.286778438091279
2.405196,8.296112048625947
2.428021,8.37699888944626
2.439432,8.426531779766083
2.450842,8.44830893278122
2.462252,8.463038432598115
2.473662,8.48087786436081
2.485073,8.477231967449189
2.496483,8.476211535930634
2.507893,8.501828181743623
2.519306,8.52997397184372
2.530718,8.54071615934372
2.54213,8.540959346294404
2.553542,8.553647029399873
2.564954,8.553403842449189
2.576367,8.57022284269333
2.587779,8.60342310667038
2.610605,8.61747168302536
2.622018,8.631131160259248
2.633429,8.62558935880661
2.644841,8.638957011699677
2.656253,8.666470515727998
2.667665,8.692865359783173
2.679078,8.703996646404267
2.690489,8.733891475200654
2.701901,8.77399538755417
2.713314,8.761210429668427
2.724726,8.751975047588349
2.736138,8.753676402568818
2.747551,8.771613109111787
2.758964,8.805251109600068
2.770376,8.845889079570771
2.793201,8.853132236003876
2.804613,8.885068881511689
2.816026,8.898776042461396
2.827437,8.9026651263237
2.838849,8.90018652677536
2.850261,8.90436648130417
2.861674,8.927261340618134
2.873087,8.946803081035615
2.884499,8.974510180950166
2.895912,9.033522593975068
2.907324,9.07401465177536
2.918736,9.08091734647751
2.930148,9.067938792705537
2.94156,9.086070048809052
2.952973,9.144790637493134
2.975797,9.219552981853486
2.987209,9.252899158000947
2.998623,9.290863025188447
3.010035,9.321973788738251
3.021448,9.326834666728974
3.03286,9.329410541057587
3.044273,9.360764491558076
3.055685,9.383416163921357
3.0671,9.382395732402802
3.078512,9.387597072124482
3.089925,9.420602786540986
3.101337,9.432804095745087
3.112749,9.470622050762177
3.124161,9.50513552427292
3.135574,9.515829074382783
3.1584,9.48938559293747
3.169813,9.513593661785126
3.181225,9.558314311504365
3.192639,9.59525774717331
3.20405,9.639736163616181
3.215463,9.651499736309052
3.226876,9.686985003948212
3.238289,9.732726085186005
3.249702,9.729129779338837
3.261115,9.747504222393037
3.272527,9.765489566326142
3.28394,9.775940883159638
3.295352,9.770496356487275
3.306764,9.795141208171845
3.318177,9.814293849468232
3.341002,9.853230464458466
3.352413,9.860764491558076
3.363825,9.851966845989228
3.375237,9.843119609355927
3.38665,9.829508769512177
3.398063,9.828925120830537
3.409475,9.820710170269013
3.420888,9.814537036418916
3.432302,9.807634341716767
3.443715,9.817939746379853
3.455129,9.79903029203415
3.466543,9.805592525005341
3.477956,9.812008845806123
3.489369,9.816384303569794
3.500783,9.824064242839814
3.523609,9.802141177654267
3.535021,9.777690875530244
3.546435,9.744441974163056
3.557848,9.748427379131318
3.569261,9.76456640958786
3.580675,9.760871875286103
3.592087,9.752462375164033
3.6035,9.743809688091279
3.614912,9.721837985515595
3.626325,9.693936336040498
3.637738,9.661221492290498
3.64915,9.621167171001435
3.660564,9.584903705120087
3.671977,9.547426211833955
3.68339,9.515781390666962
3.706218,9.471837985515595
3.71763,9.450448977947236
3.729042,9.444032657146455
3.740456,9.442379939556123
3.751869,9.447775828838349
3.763284,9.479080188274384
3.774698,9.509461390972138
3.786112,9.51952360868454
3.797525,9.554182994365693
3.808938,9.602646815776826
3.820351,9.63652800321579
3.831764,9.675950038433076
3.843177,9.69359587430954
3.85459,9.710220324993134
3.866004,9.734621989727021
3.888831,9.737296092510224
3.900245,9.7364692568779
3.911659,9.741039264202119
3.923073,9.736517894268037
3.934486,9.756399142742158
3.9459,9.783620822429658
3.957314,9.803162562847138
3.968726,9.8181342959404
3.98014,9.816432940959931
3.991554,9.776135432720185
4.002967,9.744684207439423
4.01438,9.749690997600556
4.025793,9.779100406169892
