,Avg,Rep 1
Avg,7.273237937943469,7.273237937943469
Peak,7.925137710571289,7.925137710571289
,
time,weight
0.054402,5.378371906280518
0.065819,5.407051753997803
0.077236,5.454008769989014
0.088653,5.5499646186828615
0.100073,5.642760944366455
0.111492,5.695211124420166
0.122912,5.7454249382019045
0.134333,5.781542015075684
0.145753,5.8233949661254885
0.157173,5.881094646453858
0.168593,5.967911911010742
0.180013,6.096825313568115
0.191434,6.211933326721192
0.202855,6.290049266815186
0.214275,6.364859771728516
0.237117,6.426545810699463
0.248537,6.435781669616699
0.259958,6.423726272583008
0.271378,6.418136310577393
0.282799,6.437434387207031
0.29422,6.457898807525635
0.30564,6.474231910705567
0.317061,6.488182735443115
0.328481,6.503592205047608
0.339902,6.536792945861817
0.351322,6.565618228912354
0.362742,6.581610870361328
0.374162,6.583652687072754
0.385583,6.593180370330811
0.397004,6.606888008117676
0.419845,6.61967248916626
0.431264,6.654963207244873
0.442685,6.672122669219971
0.454106,6.696913433074951
0.465526,6.716260147094727
0.476946,6.7280723571777346
0.488365,6.747516345977783
0.499785,6.784897041320801
0.511205,6.853485774993897
0.522624,6.914004993438721
0.534043,6.94569845199585
0.545462,7.006363582611084
0.556882,7.0466124534606935
0.568301,7.062799644470215
0.579721,7.086521339416504
0.602562,7.107666683197022
0.613981,7.113693904876709
0.6254,7.1381933212280275
0.636867,7.145873737335205
0.64824,7.1670677185058596
0.65966,7.189136695861817
0.67108,7.20683069229126
0.6825,7.221024703979492
0.693919,7.248294544219971
0.70534,7.269391250610352
0.71676,7.288786602020264
0.728179,7.3067724227905275
0.739599,7.336229991912842
0.751019,7.353680801391602
0.762438,7.386929702758789
0.785279,7.438067626953125
0.796699,7.45269889831543
0.808119,7.451192092895508
0.819539,7.468254280090332
0.830962,7.486920547485352
0.842382,7.496788215637207
0.853801,7.530668926239014
0.86522,7.615979385375977
0.87664,7.70464391708374
0.88806,7.740663719177246
0.89948,7.753496360778809
0.910899,7.7837316513061525
0.922318,7.811876964569092
0.933738,7.836813640594483
0.94516,7.864132595062256
0.968,7.904721927642822
0.979419,7.9237768173217775
0.990839,7.925137710571289
1.002258,7.910943698883057
1.013678,7.884402942657471
1.025098,7.870403003692627
1.036517,7.863646221160889
1.047937,7.857083988189697
1.059358,7.868653011322022
1.070779,7.875264358520508
1.082198,7.873319816589356
1.093619,7.854994010925293
1.105038,7.8526122093200685
1.116458,7.860292148590088
1.127877,7.874875259399414
1.150717,7.87156982421875
1.162137,7.8519312858581545
1.173557,7.8398277282714846
1.184976,7.810613346099854
1.196396,7.774544429779053
1.207815,7.77916259765625
1.219237,7.768030834197998
1.230655,7.757336807250977
1.242076,7.739496898651123
1.253496,7.7256919860839846
1.264916,7.6823803901672365
1.276336,7.637464714050293
1.287756,7.5896327018737795
1.299176,7.544085693359375
1.310596,7.5260998725891115
1.333436,7.509961318969727
1.344856,7.559057426452637
1.356276,7.669498634338379
1.367697,7.7206847190856935
1.379116,7.714462947845459
1.390536,7.714948844909668
1.413378,7.719518375396729
1.424797,7.715921115875244
1.436217,7.700706195831299
1.447637,7.705664348602295
1.459056,7.703331184387207
1.470477,7.689234447479248
1.481897,7.674116802215576
1.493318,7.6568114280700685
1.50474,7.63765926361084
1.527611,7.604118537902832
1.539003,7.615590286254883
1.550423,7.614132118225098
1.561843,7.613840770721436
1.573263,7.611896228790283
1.584683,7.608979415893555
1.596105,7.6228334426879885
1.607524,7.621617984771729
1.618945,7.627742958068848
1.630366,7.626187515258789
1.641785,7.623465251922608
1.653205,7.620451641082764
1.664625,7.622736167907715
1.676045,7.613694858551026
1.687465,7.602271270751953
1.710304,7.639701080322266
1.721722,7.625020694732666
1.73314,7.626090240478516
1.744558,7.63061113357544
1.755978,7.622541618347168
1.767398,7.628423404693604
1.778819,7.642957878112793
1.790239,7.63381929397583
1.801658,7.6296875
1.813078,7.650638294219971
1.824499,7.679609489440918
1.835919,7.674311351776123
1.847339,7.659242343902588
1.85876,7.65156192779541
1.870181,7.640721988677979
1.893025,7.646020126342774
1.904445,7.6449024200439455
1.915867,7.644416046142578
1.927286,7.644270133972168
1.938705,7.627499771118164
1.950123,7.622250270843506
1.961541,7.61486120223999
1.972958,7.603632640838623
1.984377,7.608396244049072
1.995797,7.621180725097656
2.007217,7.62555570602417
2.018636,7.623562526702881
2.030057,7.614423942565918
2.041478,7.596292209625244
2.052898,7.59420223236084
2.075738,7.594590854644776
2.087158,7.596049499511719
2.098578,7.609805774688721
2.109999,7.620403003692627
2.121419,7.635666561126709
2.13284,7.657005977630615
